repeat,subject,model,MAE,RMSE,R2,sag_MAE,sag_RMSE,sag_R2
2,NV036,timestamp_cnn,4.119110584259033,4.730834484100342,-1.3759608268737793,3.5170698165893555,4.3491926193237305,0.8247696757316589
2,NV043,timestamp_cnn,4.262662887573242,5.1534423828125,-0.14165574312210083,5.327269077301025,6.548624038696289,0.7308506965637207
2,NV036,pv_cnn,4.087424278259277,4.756977558135986,-0.8133446574211121,3.9600961208343506,4.928369522094727,0.7951319813728333
2,NV043,pv_cnn,4.325282573699951,5.300854682922363,-0.027774956077337265,5.897245407104492,7.08547830581665,0.7086543440818787
3,NV031,timestamp_lstm,7.989564895629883,9.750085830688477,-2.7528674602508545,7.412293910980225,10.041646003723145,0.5371770262718201
3,NV046,timestamp_lstm,3.590684652328491,4.323385238647461,-0.16962210834026337,4.808296203613281,5.841278076171875,0.7825450301170349
3,NV031,pv_lstm,8.925447463989258,10.745086669921875,-3.4151430130004883,8.772383689880371,11.634921073913574,0.4555473029613495
3,NV046,pv_lstm,3.4995124340057373,4.204594612121582,-0.028885897248983383,5.088302135467529,6.044895172119141,0.7651628851890564
3,NV031,timestamp_cnn,8.015567779541016,9.601808547973633,-2.3670711517333984,8.074384689331055,10.630326271057129,0.5262752175331116
3,NV046,timestamp_cnn,3.157869338989258,3.7627580165863037,0.1840936541557312,4.178572177886963,5.097753047943115,0.8232821822166443
3,NV031,pv_cnn,8.51783275604248,9.863019943237305,-2.969688653945923,8.547667503356934,10.076359748840332,0.5105399489402771
3,NV046,pv_cnn,2.875798463821411,3.4758710861206055,0.4261995553970337,4.227924823760986,5.109775066375732,0.813890278339386
4,NV033,timestamp_lstm,4.780969142913818,5.948199272155762,-0.1443619579076767,7.367025852203369,9.35969066619873,0.5965290069580078
4,NV045,timestamp_lstm,4.187523365020752,5.143424034118652,0.2531738877296448,5.462711334228516,6.709405422210693,0.735755980014801
4,NV033,pv_lstm,4.360845565795898,5.461828708648682,0.010692636482417583,6.351536273956299,7.991967678070068,0.7102579474449158
4,NV045,pv_lstm,4.125438213348389,4.984153747558594,0.2202475368976593,4.872186183929443,6.00347900390625,0.7685478329658508
4,NV033,timestamp_cnn,4.602671146392822,5.621854305267334,-0.23741775751113892,6.683465480804443,8.168200492858887,0.716381311416626
4,NV045,timestamp_cnn,3.80167293548584,4.7186784744262695,0.31555551290512085,4.522861480712891,5.636331081390381,0.8077294230461121
4,NV033,pv_cnn,4.602396488189697,5.536996841430664,-0.21978600323200226,6.867641448974609,8.380839347839355,0.7068994045257568
4,NV045,pv_cnn,3.9054348468780518,4.784313201904297,0.3242383301258087,4.810824871063232,5.837428569793701,0.7906971573829651
5,NV037,timestamp_lstm,7.266935348510742,8.28545093536377,-1.8146817684173584,8.251334190368652,9.831013679504395,0.4897696077823639
5,NV038,timestamp_lstm,5.032595634460449,6.023627758026123,-2.0894603729248047,3.9761345386505127,4.959794521331787,0.7584353089332581
5,NV037,pv_lstm,7.384452819824219,8.254131317138672,-2.090317964553833,7.841108322143555,9.193887710571289,0.5391713976860046
5,NV038,pv_lstm,5.21890926361084,6.266046524047852,-1.6062427759170532,4.815415859222412,5.950009822845459,0.5559642910957336
5,NV037,timestamp_cnn,7.668672561645508,8.724976539611816,-2.6059911251068115,8.261630058288574,10.13346004486084,0.4538375437259674
5,NV038,timestamp_cnn,4.838403701782227,5.7486701011657715,-1.462783694267273,3.706624746322632,4.627373218536377,0.7257432341575623
5,NV037,pv_cnn,6.725979804992676,7.687946796417236,-1.5299893617630005,7.216489315032959,8.740691184997559,0.5594132542610168
5,NV038,pv_cnn,5.136881351470947,6.012787818908691,-1.7256112098693848,3.695979356765747,4.579604625701904,0.7317352294921875
